iso3,date,obesity_prevalence,diabetes_treatment,polluting_cooking_fuels,hypertension_treatment,mean_years_schooling,expected_years_schooling,alcohol_consumption,life_expectancy
MMR,2022,7.4015092,37.621723,40.65,34.85,6.382,12.252642857142858,11.3269366655,67.57435714285714
MNE,2006,12.9553225,46.800698,39.45,42.849999999999994,10.703666666666663,13.123333333333331,11.3269366655,74.049
MNE,2007,13.2502795,47.634196,40.0,43.9,10.803,13.676,11.3269366655,74.525
MNE,2008,13.54394,48.474108,40.7,44.8,10.902666666666669,14.188666666666668,11.3269366655,75.305
MNE,2009,13.8341395,49.317856,41.05,45.7,11.001666666666669,14.555333333333332,11.3269366655,75.269
MNE,2010,14.120037,50.171563,41.65,46.55,11.101,14.761333333333331,11.3269366655,76.139
MNE,2011,14.4020465,51.0327905,42.0,47.4,11.200333333333331,14.961666666666666,11.3269366655,76.068
MNE,2012,14.683303,51.8989445,42.400000000000006,48.2,11.340333333333334,14.996666666666668,11.3269366655,76.327
MNE,2013,14.966324,52.770716,42.55,48.95,11.481,15.077333333333334,11.3269366655,76.609
MNE,2014,15.2559005,53.645852000000005,42.8,49.650000000000006,11.613666666666669,15.113333333333337,11.3269366655,76.746
MNE,2015,15.557393,54.520264,42.9,50.3,11.746333333333332,15.148,11.3269366655,76.756
MNE,2016,15.8693715,55.3866175,43.05,51.0,11.879333333333337,14.711333333333334,13.1,76.746
MNE,2017,16.1878445,56.233224,43.2,51.599999999999994,12.011666666666663,14.847333333333331,11.3269366655,76.939
MNE,2018,16.512347,57.046613,43.0,52.150000000000006,12.145,14.831333333333331,11.3269366655,77.159
MNE,2019,16.845902,57.8318835,43.225,52.7,12.295,14.787,11.3269366655,77.04
MNE,2020,17.194995499999997,58.5870205,43.25,34.85,12.446666666666667,14.924,11.3269366655,76.257
MNE,2021,17.560612,59.312987500000006,42.9,34.85,12.446666666666667,14.970999999999998,11.3269366655,76.343
MNE,2022,17.9433355,60.0080135,43.25,34.85,12.446666666666667,14.807,11.3269366655,76.845
MNG,2000,10.5556924,13.2111605,78.95,41.55,8.7192,8.7786,6.007249183000001,63.02
MNG,2001,10.9983189,13.3272825,78.75,42.7,8.8156,9.5106,6.007249183000001,63.41760000000001
MNG,2002,11.46826415,13.4618685,78.25,43.8,8.912,9.924600000000002,5.61078258,63.657
MNG,2003,11.96585085,13.6209625,77.95,44.95,9.0086,10.666,5.215161374,64.3486
MNG,2004,12.4910987,13.7999025,77.5,46.099999999999994,9.105,11.3008,6.795965883999999,64.938
MNG,2005,13.0426502,14.001613,76.65,47.15,9.2018,12.1688,8.6037883455,65.0214
MNG,2006,13.61807,14.2276235,75.9,48.15,9.2664,12.3996,12.499794678,65.61319999999999
MNG,2007,14.216405,14.4728015,75.0,48.95,9.331,12.7092,14.137576223,66.02799999999999
MNG,2008,14.83422,14.73555,73.95,49.8,9.3952,13.020600000000002,15.023468931,66.39840000000001
MNG,2009,15.467338000000002,15.0123215,72.85,50.5,9.4588,13.3336,14.305496794,66.74100000000001
MNG,2010,16.1080315,15.2987625,71.5,51.1,9.522200000000002,13.5962,13.2004260395,67.116
MNG,2011,16.755499999999998,15.588514,70.1,51.7,9.5946,13.602,13.553643762,67.3544
MNG,2012,17.4068695,15.8720515,68.65,52.2,9.6672,13.6076,15.5375208545,68.0074
MNG,2013,18.060048,16.136575999999998,67.2,52.6,9.74,13.613,16.90677162,68.463
MNG,2014,18.709405,16.3780605,65.65,53.05,9.8126,13.6184,17.252281113000002,68.9066
MNG,2015,19.356947499999997,16.5933155,64.05000000000001,53.4,9.8856,13.624,15.588411706,69.3392
MNG,2016,20.004381,16.7832955,62.7,53.75,9.9588,13.6294,14.228846786999998,69.68820000000001
MNG,2017,20.6420105,16.963391,61.3,54.099999999999994,10.0318,13.635,13.9545281195,70.042
MNG,2018,21.2708035,17.1381395,60.0,54.45,10.105,13.6406,13.2411411635,70.9846
MNG,2019,21.899874500000003,17.3236275,58.650000000000006,54.75,9.419,13.647,13.2411411635,71.6058
MNG,2020,22.5382265,17.523483,57.5,34.85,8.733,13.6536,12.9167767445,71.9238
MNG,2021,23.187047999999997,17.741433999999998,56.349999999999994,34.85,8.733,13.6536,11.3269366655,70.76140000000001
MNG,2022,23.8462485,17.976472,55.2,34.85,8.733,13.6536,11.3269366655,72.4482
MOZ,2000,2.92357095,13.6511915,97.45,7.15,1.8861818181818184,6.165545454545454,4.295350171,51.15954545454545
MOZ,2001,3.11796905,13.65797155,97.25,7.4,1.9658181818181817,6.668909090909091,4.295350171,51.59581818181818
MOZ,2002,3.3245194,13.66021465,97.1,7.699999999999999,2.0450909090909093,7.160636363636363,4.213385763,51.981
MOZ,2003,3.5420825,13.65845375,96.925,8.05,2.124727272727273,7.5933636363636365,4.183586887,52.11463636363636
MOZ,2004,3.76996445,13.649438750000002,96.7,8.35,2.212727272727273,8.009818181818183,4.24036832,52.449
MOZ,2005,4.006334949999999,13.634859,96.5,8.7,2.3004545454545453,8.642272727272728,4.222096467,52.71590909090909
MOZ,2006,4.2504884,13.611951949999998,96.35,9.05,2.359090909090909,8.965454545454547,4.25921432,53.07409090909091
MOZ,2007,4.50161975,13.5838993,96.15,9.4,2.4172727272727275,9.63190909090909,4.401597697,53.64218181818182
MOZ,2008,4.759406,13.554279649999998,95.8,9.75,2.476,10.119909090909092,4.5754055755000005,54.20345454545455
MOZ,2009,5.02337415,13.524912100000002,95.6,10.1,2.533909090909091,10.295636363636364,4.759382345500001,54.79172727272728
MOZ,2010,5.29516125,13.4983619,95.3,10.5,2.690363636363636,10.507,4.9968295075,55.16263636363636
MOZ,2011,5.57823255,13.4719224,95.0,10.85,2.8470909090909093,10.233272727272729,5.363610352,55.79963636363637
MOZ,2012,5.87406305,13.44780875,94.75,11.25,2.9921818181818183,10.14381818181818,5.6632277415,56.58281818181819
MOZ,2013,6.1858474999999995,13.42684585,94.475,11.65,3.136818181818182,10.792727272727271,5.942698884,57.45018181818182
MOZ,2014,6.51628265,13.41149965,94.2,12.1,3.2813636363636363,10.782727272727271,6.293914056,58.24554545454546
MOZ,2015,6.86715115,13.4030818,93.9,12.55,3.425636363636364,10.837636363636364,6.7558253420000005,59.13745454545454
MOZ,2016,7.23951475,13.40175215,93.5,13.0,3.3506363636363634,10.886818181818182,7.1234210795,60.03963636363637
MOZ,2017,7.6341536,13.4097003,93.1,13.5,3.2763636363636364,10.936545454545454,7.390842901499999,60.78490909090909
MOZ,2018,8.05163545,13.42906965,92.75,14.0,3.5522727272727277,11.106,7.561040899,61.55263636363636
MOZ,2019,8.4926923,13.461474,92.35,14.5,3.827454545454546,11.278454545454546,7.561040899,62.20363636363636
MOZ,2020,8.9597953,13.510485499999998,91.9,34.85,4.102,11.453818181818182,7.094924453,62.20963636363637
MOZ,2021,9.45283245,13.575672,91.45,34.85,4.094636363636363,11.500454545454543,11.3269366655,60.33118181818182
MOZ,2022,9.97249965,13.657683,90.95,34.85,4.0876363636363635,11.547272727272729,11.3269366655,60.63645454545454
MRT,2000,9.0097623,12.7988565,66.85,11.95,2.813166666666666,6.365166666666667,11.3269366655,60.52658333333333
MRT,2001,9.5961888,12.844018,65.35,12.4,2.8850833333333337,6.39675,11.3269366655,60.68241666666666
MRT,2002,10.197308199999998,12.8987005,63.575,12.95,2.9444166666666667,6.376416666666667,11.3269366655,60.85241666666667
MRT,2003,10.8082184,12.9632475,62.3,13.55,3.004,6.407583333333334,11.3269366655,61.0195
MRT,2004,11.420148,13.036467,60.95,14.15,3.0636666666666668,6.832083333333333,11.3269366655,61.354000000000006
MRT,2005,12.02748545,13.1167235,60.0,14.8,3.123333333333333,6.837,11.3269366655,61.50791666666667
MRT,2006,12.6253115,13.199528,59.25,15.5,3.1908333333333334,7.013583333333333,11.3269366655,61.83441666666667
MRT,2007,13.20730945,13.288269,58.5,16.15,3.25825,6.8700833333333335,11.3269366655,62.264916666666664
MRT,2008,13.76886,13.3838,57.7,16.9,3.3953333333333333,6.7947500000000005,11.3269366655,62.44708333333333
MRT,2009,14.30702215,13.488091,57.35,17.6,3.529416666666666,7.35,11.3269366655,62.85966666666667
MRT,2010,14.82260175,13.6013545,56.8,18.35,3.6613333333333338,7.521916666666667,11.3269366655,63.17608333333334
MRT,2011,15.3205134,13.7244315,56.4,19.15,3.830416666666667,7.6955,11.3269366655,63.42850000000001
MRT,2012,15.81170545,13.858615,55.95,19.9,3.981583333333333,8.13425,11.3269366655,62.38458333333333
MRT,2013,16.31182265,14.004903,55.8,20.75,4.137833333333333,8.495083333333334,11.3269366655,61.534333333333336
MRT,2014,16.83507685,14.158966,55.4,21.55,4.1779166666666665,8.640500000000001,11.3269366655,60.6815
MRT,2015,17.385017,14.3201225,55.0,22.299999999999997,4.223166666666667,8.786916666666666,11.3269366655,59.983916666666666
MRT,2016,17.96504955,14.4882515,54.75,23.15,4.35175,8.362166666666667,11.3269366655,60.927249999999994
MRT,2017,18.5725152,14.6604555,54.4,24.0,4.4831666666666665,8.3085,11.3269366655,61.90691666666667
MRT,2018,19.2046858,14.842422,54.099999999999994,24.85,4.616916666666667,8.8085,11.3269366655,62.80908333333333
MRT,2019,19.8602611,15.03653,53.6,25.8,4.754083333333333,9.08825,11.3269366655,63.861916666666666
MRT,2020,20.5402851,15.247317,53.099999999999994,34.85,4.894416666666666,8.452333333333334,11.3269366655,63.417750000000005
MRT,2021,21.240295850000003,15.472421,53.0,34.85,4.894416666666666,8.452333333333334,11.3269366655,63.25241666666667
MRT,2022,21.95708405,15.7114395,52.6,34.85,4.894416666666666,8.452333333333334,11.3269366655,63.57383333333333
MUS,2000,12.524858599999998,40.976195,6.525,38.25,5.851333333333334,11.381666666666666,16.1971727425,71.637
MUS,2001,12.93588355,41.6057035,5.6,39.2,6.039333333333334,11.746666666666664,16.1971727425,71.887
MUS,2002,13.33744565,42.2427205,5.0,40.1,6.227666666666667,11.794333333333334,16.03689192,72.011
MUS,2003,13.72830955,42.884457,4.5,41.1,6.415,12.016333333333334,15.9442812605,72.28
MUS,2004,14.1070345,43.5346395,3.95,42.15,6.603000000000001,12.110333333333337,15.960301648999998,72.484
MUS,2005,14.4697705,44.192639,3.5,43.15,6.791333333333333,12.413666666666666,15.837147161,72.675
MUS,2006,14.8130478,44.8528675,3.1500000000000004,44.2,6.978666666666666,12.408,15.685853936,72.891
MUS,2007,15.1330538,45.511058,2.8,45.3,7.166666666666667,12.451666666666668,15.4122109115,73.079
MUS,2008,15.4264145,46.1759865,2.6,46.4,7.354666666666667,12.534666666666666,15.379696229,73.338
MUS,2009,15.6913965,46.8521655,2.3,47.599999999999994,7.5423333333333344,12.754666666666669,15.343871756,73.633
MUS,2010,15.9318525,47.5425855,2.1,48.8,7.730333333333333,12.897333333333334,15.481608474,73.999
MUS,2011,16.1548565,48.245646,1.9,50.05,7.918333333333333,13.3,15.3635887695,74.241
MUS,2012,16.365941,48.958020000000005,1.75,51.35,8.131,13.704666666666666,15.300591817,74.368
MUS,2013,16.5756485,49.672501,1.5,52.65,8.343333333333334,13.626,15.158914706,74.712
MUS,2014,16.7932805,50.3902435,1.4,53.95,8.556,14.021666666666668,14.9707386335,74.852
MUS,2015,17.0248785,51.102096,1.2999999999999998,55.3,8.768666666666666,13.739333333333336,14.945912642,74.975
MUS,2016,17.2749445,51.799199,1.2,56.6,8.872333333333334,13.775666666666666,14.921119221,75.011
MUS,2017,17.540985499999998,52.4853705,1.1,57.849999999999994,8.976,13.731,15.0652043605,74.881
MUS,2018,17.823408,53.157538,1.05,59.099999999999994,9.079,13.745,15.047935476,74.919
MUS,2019,18.123074000000003,53.8242695,0.95,60.3,9.183,13.857666666666669,15.047935476,75.118
MUS,2020,18.441892000000003,54.4800345,0.8999999999999999,34.85,9.286333333333332,13.578,14.207788503,74.331
MUS,2021,18.779238,55.122313,0.8500000000000001,34.85,9.286333333333332,13.578,11.3269366655,73.555
MUS,2022,19.1341285,55.745076999999995,0.8,34.85,9.286333333333332,13.578,11.3269366655,73.975
MWI,2000,2.0709525,11.4800455,93.9,8.55,3.0264615384615388,10.651384615384616,10.135840225,44.524538461538455
MWI,2001,2.22056675,11.4887655,94.0,8.95,3.166384615384615,11.052307692307693,10.135840225,45.94707692307692
MWI,2002,2.3795606,11.516223,94.1,9.4,3.305923076923077,11.120307692307692,9.930359413,47.31976923076923
MWI,2003,2.54807955,11.5615435,94.2,9.85,3.445076923076923,10.806307692307692,9.8271704935,48.93692307692308
MWI,2004,2.7252143,11.62786,94.2,10.35,3.584,10.491076923076925,9.765780996,50.65015384615385
MWI,2005,2.9096548500000003,11.713386,94.15,10.85,3.748307692307693,10.362692307692308,10.351945612,52.20392307692308
MWI,2006,3.100679,11.820276,94.1,11.4,3.913076923076923,10.460153846153846,10.929630186,53.358
MWI,2007,3.2977966000000003,11.9567695,94.1,12.0,4.078538461538462,10.311923076923078,11.374570874,54.02415384615384
MWI,2008,3.49992275,12.1198245,93.95,12.6,4.244230769230769,10.49153846153846,11.05523768,54.64015384615384
MWI,2009,3.70630755,12.3177445,93.9,13.25,4.4105384615384615,10.671307692307693,11.044490543,55.442
MWI,2010,3.91804055,12.558779,93.95,14.0,4.577076923076922,10.850923076923078,11.282412173,56.33215384615384
MWI,2011,4.136651,12.8336535,94.05,14.75,4.700692307692308,10.892153846153848,11.610597461,57.487538461538456
MWI,2012,4.3630734,13.138234,94.1,15.6,4.823846153846154,10.960923076923075,11.5868102045,58.79315384615385
MWI,2013,4.5990363,13.466393,94.3,16.45,4.94623076923077,11.030692307692307,11.514412147000002,59.924615384615386
MWI,2014,4.8480062,13.811592,94.45,17.45,5.068384615384615,11.100769230769233,11.25426439,61.176307692307695
MWI,2015,5.11089775,14.172968999999998,94.7,18.4,5.189692307692307,11.17146153846154,10.7425677955,61.73276923076923
MWI,2016,5.3890335,14.5446475,95.05,19.450000000000003,5.152769230769231,11.242692307692309,10.28873405,62.642307692307696
MWI,2017,5.68389705,14.92888,95.3,20.5,5.178076923076923,11.327846153846156,10.124981783,63.32861538461539
MWI,2018,5.9955882,15.3254515,95.75,21.6,5.201846153846153,11.413692307692308,10.389043955,63.54276923076923
MWI,2019,6.3238451499999995,15.7409255,96.0,22.75,5.224615384615385,11.499846153846152,10.389043955,64.30253846153846
MWI,2020,6.6709305,16.1787125,96.35,34.85,5.245692307692308,11.586692307692308,11.310023226,63.81415384615385
MWI,2021,7.03673685,16.643692,96.65,34.85,5.245692307692308,11.586692307692308,11.3269366655,62.999769230769225
MWI,2022,7.421574550000001,17.128650999999998,96.9,34.85,5.245692307692308,11.586692307692308,11.3269366655,62.99376923076923
MYS,2000,9.26970895,37.7416195,2.45,28.85,8.3394,12.289333333333332,3.341703832,72.775
MYS,2001,9.81266365,38.4151265,2.45,30.0,8.176133333333333,12.219333333333331,3.341703832,73.344
MYS,2002,10.37355135,39.067474,2.45,31.25,8.012533333333334,12.145,3.3039276235,73.563
MYS,2003,10.94866525,39.6979615,2.475,32.5,7.849266666666667,12.5196,3.3854626994999997,73.796
MYS,2004,11.5336808,40.2927625,2.5999999999999996,33.849999999999994,7.685866666666667,12.6028,3.3428951435,73.898
MYS,2005,12.12667965,40.8427655,2.75,35.1,7.5224,12.2384,3.199075821,74.096
MYS,2006,12.7226727,41.330214,2.95,36.3,8.010866666666667,11.8436,2.9939990255,74.164
MYS,2007,13.3162235,41.740802,3.1999999999999997,37.45,8.499266666666667,12.072133333333332,3.001087667,74.211
MYS,2008,13.9003975,42.079488999999995,3.45,38.4,8.9878,12.2634,3.0877158535,74.25
MYS,2009,14.4699915,42.357616,3.7,39.3,9.476133333333332,12.4484,3.2076931185,74.227
MYS,2010,15.024382,42.57393,4.2,39.95,9.609666666666667,12.677733333333332,3.2818631765,74.442
MYS,2011,15.5701305,42.7319435,4.6,40.55,9.720133333333331,12.534133333333331,3.357516157,74.746
MYS,2012,16.1131505,42.8451495,4.8999999999999995,40.95,9.830666666666668,12.757866666666668,3.3879744735,74.944
MYS,2013,16.6621655,42.9120885,5.5,41.4,9.940933333333334,12.8936,3.3644972225,75.035
MYS,2014,17.2238765,42.934084,6.1,41.7,10.051333333333334,13.016133333333332,3.352228415,75.146
MYS,2015,17.7994475,42.9132865,6.575,42.0,10.161733333333332,13.173866666666669,3.4476444314999997,75.094
MYS,2016,18.3895085,42.844081,7.4,42.25,10.272266666666669,13.35,3.628258796,75.289
MYS,2017,18.991702,42.734134,8.25,42.45,10.3642,13.166466666666668,3.791151667,75.47599999999998
MYS,2018,19.6040565,42.5975025,9.3,42.7,10.456266666666666,13.0388,3.8791907795,75.644
MYS,2019,20.2271135,42.444828,9.9,42.9,10.548266666666668,12.990066666666667,3.8791907795,75.76
MYS,2020,20.864085000000003,42.284097,10.95,34.85,10.6504,12.849466666666666,3.816945542,75.938
MYS,2021,21.5137285,42.1170575,12.25,34.85,10.6504,12.824000000000002,11.3269366655,74.884
MYS,2022,22.1756185,41.945462,13.25,34.85,10.6504,12.824000000000002,11.3269366655,76.26
NAM,2000,9.43299825,19.4126265,55.9,22.799999999999997,5.597384615384616,11.464846153846157,17.2810536355,52.28123076923077
NAM,2001,9.8556354,19.5542415,55.85,23.85,5.556538461538461,11.459692307692308,17.2810536355,51.50284615384616
NAM,2002,10.27678555,19.7034665,55.849999999999994,24.95,5.586076923076923,11.177076923076925,17.0581018145,51.45207692307691
NAM,2003,10.69174745,19.862189,55.900000000000006,26.15,5.617307692307692,11.208692307692306,16.9700495295,51.235615384615386
NAM,2004,11.095456550000002,20.0283645,55.9,27.4,5.649692307692307,11.091076923076924,16.7706022945,51.354
NAM,2005,11.4825817,20.2018335,55.95,28.6,5.683307692307693,10.973692307692309,16.6654318035,51.85015384615384
NAM,2006,11.84825665,20.374894,55.95,29.85,5.695384615384616,10.752384615384615,16.473994632500002,52.67230769230769
NAM,2007,12.19088065,20.5543575,56.1,31.049999999999997,5.761461538461538,10.80930769230769,16.5986171255,53.76876923076923
NAM,2008,12.50920215,20.7391315,56.15,32.25,5.827384615384616,10.833230769230768,17.07309364,54.81507692307692
NAM,2009,12.80227245,20.9303225,56.25,33.4,5.892923076923077,10.857307692307693,17.451034313999997,55.73276923076923
NAM,2010,13.0733344,21.1359015,56.2,34.55,5.958076923076923,10.881153846153849,17.874480763,56.325923076923075
NAM,2011,13.32666295,21.354589500000003,56.4,35.7,6.081153846153845,10.905,18.065554215,56.93907692307692
NAM,2012,13.56945515,21.5804845,56.35,36.75,6.203923076923076,10.928923076923075,18.55115415,58.10623076923077
NAM,2013,13.8102886,21.806483,56.55,37.85,6.327,10.952769230769231,18.940519675,59.24230769230769
NAM,2014,14.059453049999998,22.0338635,56.55,38.85,6.436923076923078,10.976153846153846,19.354383085,60.38084615384616
NAM,2015,14.319374,22.2629365,56.650000000000006,39.8,6.547000000000001,10.999615384615383,19.71457454,61.26707692307692
NAM,2016,14.59319505,22.493029,56.65,40.8,6.595076923076923,11.023076923076925,19.859965025,62.25823076923077
NAM,2017,14.87988845,22.7289655,56.7,41.650000000000006,6.643307692307692,11.04653846153846,19.806128825,62.87492307692308
NAM,2018,15.17831565,22.971252999999997,57.05,42.599999999999994,6.6913846153846155,11.070153846153849,19.400669855,63.17061538461538
NAM,2019,15.49040925,23.222115,57.025000000000006,43.5,6.739846153846154,11.093846153846156,19.400669855,63.664153846153845
NAM,2020,15.81834365,23.4800635,57.2,34.85,6.787923076923077,11.117384615384616,17.4185014345,63.41592307692308
NAM,2021,16.16004915,23.7509775,57.3,34.85,6.787923076923077,11.117384615384616,11.3269366655,59.82261538461538
NAM,2022,16.514445000000002,24.036017,57.6,34.85,6.787923076923077,11.117384615384616,11.3269366655,58.60138461538462
NER,2000,1.96052985,12.1047885,97.95,4.6,1.3864285714285711,3.1885714285714286,1.271231213,50.60014285714286
NER,2001,2.123861,12.0965145,97.85,4.800000000000001,1.4055714285714287,3.213285714285714,1.271231213,51.216
NER,2002,2.2947589500000003,12.081387,97.8,5.0,1.422857142857143,3.2405714285714287,1.292318917,52.04085714285714
NER,2003,2.47164015,12.062991,97.75,5.300000000000001,1.4384285714285714,3.27,1.255911407,53.02314285714285
NER,2004,2.6516982,12.03821,97.65,5.6,1.4522857142857144,3.5682857142857145,1.235671705,54.29985714285714
NER,2005,2.83253175,12.0037485,97.6,5.9,1.4645714285714286,3.744428571428571,1.280889378,55.42028571428572
NER,2006,3.0114729,11.95914,97.4,6.2,1.464,3.834428571428571,1.2854213285,56.54828571428571
NER,2007,3.1857946,11.903664,97.35,6.550000000000001,1.504,3.944714285714286,1.354532566,57.46214285714286
NER,2008,3.35315645,11.835904,97.15,7.0,1.544,4.168,1.339300751,58.373714285714286
NER,2009,3.5119038,11.759767,96.95,7.4,1.583714285714286,4.396285714285715,1.4308243455,59.21542857142857
NER,2010,3.6615661,11.67716,96.65,7.85,1.6232857142857142,4.710285714285715,1.507671792,60.142999999999994
NER,2011,3.80346665,11.59037,96.35,8.35,1.6872857142857145,4.975428571428572,1.6002120565,60.715857142857146
NER,2012,3.94203085,11.5010165,95.95,8.9,1.7514285714285711,5.189571428571428,1.605431594,61.31914285714286
NER,2013,4.08409715,11.4087235,95.55,9.45,1.6814285714285713,5.430714285714286,1.614175214,61.92442857142857
NER,2014,4.23637045,11.312331,95.15,10.0,1.6110000000000002,5.672,1.620859625,62.486714285714285
